date,temperature,dewPoint,relativeHumidity,windDirection,windSpeed,peakWindSpeed,rain,atmosphericPressureRed,atmosphericPressureStation,sun
08.11.2016 16:00:00,1.7,0.2,89.0,250.0,5.4,9.4,0.0,1012.4,974.0,0.0
08.11.2016 17:00:00,1.9,0.2,88.0,0.0,1.8,5.4,0.0,1012.5,974.1,0.0
08.11.2016 18:00:00,1.9,0.3,89.0,130.0,1.8,9.4,0.0,1013.1,974.7,0.0
08.11.2016 19:00:00,1.7,-0.1,88.0,30.0,3.6,5.4,0.0,1013.6,975.1,0.0
08.11.2016 20:00:00,1.2,-0.3,90.0,50.0,1.8,7.6,0.0,1013.7,975.2,0.0
08.11.2016 21:00:00,1.2,0.2,93.0,130.0,5.4,7.6,0.0,1013.8,975.3,0.0
08.11.2016 22:00:00,1.2,0.2,93.0,130.0,1.8,7.6,0.0,1014.0,975.5,0.0
08.11.2016 23:00:00,0.9,0.2,95.0,110.0,3.6,5.4,0.0,1013.8,975.2,0.0
09.11.2016 00:00:00,0.4,-0.4,95.0,230.0,5.4,7.6,0.0,1013.7,975.1,0.0
09.11.2016 01:00:00,0.5,-0.1,96.0,230.0,5.4,7.6,0.0,1013.4,974.8,0.0
09.11.2016 02:00:00,0.7,-0.5,92.0,220.0,11.2,13.0,0.0,1013.6,975.0,0.0
09.11.2016 03:00:00,0.2,-0.4,96.0,190.0,7.6,13.0,0.1,1012.9,974.3,0.0
09.11.2016 04:00:00,0.3,-0.4,95.0,170.0,3.6,11.2,0.0,1012.6,974.0,0.0
09.11.2016 05:00:00,0.2,-0.6,94.0,200.0,9.4,13.0,0.0,1012.4,973.8,0.0
09.11.2016 06:00:00,0.5,-0.3,95.0,110.0,3.6,11.2,0.0,1012.0,973.4,0.0
09.11.2016 07:00:00,0.8,-0.2,93.0,10.0,3.6,11.2,0.0,1011.9,973.4,0.0
09.11.2016 08:00:00,0.9,0.2,95.0,90.0,1.8,7.6,0.0,1011.9,973.4,0.0
09.11.2016 09:00:00,1.2,0.3,94.0,60.0,5.4,7.6,0.1,1011.9,973.4,0.0
09.11.2016 10:00:00,2.0,0.8,92.0,80.0,1.8,5.4,0.0,1011.3,973.0,0.0
09.11.2016 11:00:00,3.0,0.7,85.0,140.0,3.6,7.6,0.0,1010.8,972.6,8.0
09.11.2016 12:00:00,3.7,0.4,79.0,60.0,5.4,11.2,0.0,1009.6,971.6,28.0
09.11.2016 13:00:00,4.0,0.1,76.0,80.0,5.4,14.8,0.0,1009.1,971.1,18.0
09.11.2016 14:00:00,4.4,-0.3,72.0,40.0,9.4,13.0,0.0,1008.5,970.6,49.0
09.11.2016 15:00:00,4.2,-0.8,70.0,80.0,11.2,14.8,0.0,1008.0,970.1,100.0
09.11.2016 16:00:00,3.6,-0.6,74.0,90.0,11.2,16.6,0.0,1007.8,969.8,98.0
09.11.2016 17:00:00,1.7,-1.5,79.0,70.0,9.4,14.8,0.0,1007.6,969.4,0.0
09.11.2016 18:00:00,1.2,-1.8,81.0,80.0,3.6,9.4,0.0,1007.8,969.5,0.0
09.11.2016 19:00:00,0.9,-1.6,84.0,60.0,1.8,5.4,0.0,1007.5,969.2,0.0
09.11.2016 20:00:00,1.0,-1.4,84.0,90.0,3.6,7.6,0.0,1007.5,969.2,0.0
09.11.2016 21:00:00,1.6,-1.2,82.0,60.0,3.6,7.6,0.0,1007.9,969.6,0.0
09.11.2016 22:00:00,0.8,-0.6,90.0,80.0,7.6,11.2,0.0,1008.2,969.8,0.0
09.11.2016 23:00:00,1.0,-0.9,87.0,160.0,3.6,11.2,0.0,1008.3,969.9,0.0
10.11.2016 00:00:00,1.4,-0.6,87.0,120.0,3.6,9.4,0.0,1008.1,969.8,0.0
10.11.2016 01:00:00,1.4,-0.3,89.0,180.0,3.6,11.2,0.0,1008.3,970.0,0.0
10.11.2016 02:00:00,1.0,0.0,93.0,120.0,3.6,5.4,0.5,1008.8,970.4,0.0
10.11.2016 03:00:00,0.3,-0.2,97.0,70.0,7.6,7.6,1.8,1008.7,970.2,0.0
10.11.2016 04:00:00,0.5,0.2,98.0,80.0,11.2,14.8,0.6,1008.2,969.8,0.0
10.11.2016 05:00:00,0.6,0.2,98.0,70.0,7.6,20.5,0.5,1008.1,969.7,0.0
10.11.2016 06:00:00,0.5,0.2,98.0,80.0,9.4,13.0,0.0,1008.0,969.6,0.0
10.11.2016 07:00:00,0.0,-0.3,98.0,70.0,7.6,16.6,0.0,1008.2,969.7,0.0
10.11.2016 08:00:00,1.0,0.6,97.0,90.0,1.8,13.0,0.0,1008.4,970.1,0.0
10.11.2016 09:00:00,1.9,1.5,97.0,160.0,3.6,9.4,0.7,1009.3,971.0,0.0
10.11.2016 10:00:00,4.0,2.8,92.0,200.0,9.4,13.0,0.2,1009.3,971.3,0.0
10.11.2016 11:00:00,7.6,3.8,77.0,240.0,22.3,35.3,0.0,1008.9,971.4,40.0
10.11.2016 12:00:00,8.3,3.1,70.0,250.0,27.7,40.7,0.0,1008.1,970.8,46.0
10.11.2016 13:00:00,6.4,3.0,79.0,260.0,33.5,66.6,0.2,1009.2,971.6,9.0
10.11.2016 14:00:00,5.6,3.1,84.0,260.0,31.7,53.6,0.3,1010.0,972.2,0.0
10.11.2016 15:00:00,6.2,3.0,80.0,250.0,25.9,51.8,0.2,1010.3,972.6,0.0
10.11.2016 16:00:00,5.6,3.8,88.0,210.0,11.2,37.1,0.0,1010.7,972.9,0.0
10.11.2016 17:00:00,5.3,3.2,86.0,260.0,13.0,24.1,0.5,1010.9,973.1,0.0
10.11.2016 18:00:00,4.6,2.8,88.0,240.0,13.0,24.1,0.8,1011.6,973.6,0.0
10.11.2016 19:00:00,4.2,2.7,90.0,240.0,13.0,31.7,0.5,1011.9,973.9,0.0
10.11.2016 20:00:00,3.6,2.5,93.0,210.0,9.4,14.8,0.0,1012.3,974.2,0.0
10.11.2016 21:00:00,2.7,2.0,95.0,250.0,1.8,11.2,0.0,1012.9,974.6,0.0
10.11.2016 22:00:00,2.4,2.0,97.0,60.0,5.4,7.6,0.0,1012.8,974.5,0.0
10.11.2016 23:00:00,3.3,2.8,96.0,240.0,3.6,7.6,1.3,1013.0,974.8,0.0
11.11.2016 00:00:00,3.8,2.8,93.0,330.0,9.4,22.3,1.9,1012.9,974.8,0.0
11.11.2016 01:00:00,3.6,3.1,96.0,180.0,3.6,13.0,0.5,1012.8,974.7,0.0
11.11.2016 02:00:00,3.5,3.1,97.0,100.0,5.4,9.4,0.4,1012.4,974.3,0.0
11.11.2016 03:00:00,2.6,2.3,98.0,80.0,11.2,13.0,0.0,1011.7,973.5,0.0
11.11.2016 04:00:00,2.6,2.6,100.0,100.0,11.2,16.6,0.0,1011.6,973.4,0.0
11.11.2016 05:00:00,2.7,2.5,98.0,60.0,11.2,14.8,0.0,1011.4,973.2,0.0
11.11.2016 06:00:00,2.3,1.9,98.0,80.0,9.4,16.6,0.0,1011.1,972.8,0.0
11.11.2016 07:00:00,2.4,2.0,97.0,90.0,11.2,16.6,0.1,1011.0,972.8,0.0
11.11.2016 08:00:00,2.7,2.1,96.0,110.0,7.6,16.6,0.0,1011.3,973.1,0.0
11.11.2016 09:00:00,3.2,2.2,94.0,100.0,5.4,11.2,0.0,1011.9,973.7,0.0
11.11.2016 10:00:00,3.7,2.6,93.0,90.0,5.4,13.0,0.0,1012.5,974.4,0.0
11.11.2016 11:00:00,4.3,2.8,90.0,140.0,5.4,11.2,0.1,1013.4,975.3,0.0
11.11.2016 12:00:00,4.4,3.3,92.0,240.0,7.6,11.2,0.5,1014.2,976.1,0.0
11.11.2016 13:00:00,4.7,2.7,87.0,240.0,5.4,16.6,0.5,1014.2,976.1,0.0
11.11.2016 14:00:00,4.9,3.4,90.0,160.0,3.6,7.6,0.0,1014.4,976.4,0.0
11.11.2016 15:00:00,5.0,3.9,93.0,110.0,3.6,7.6,0.2,1014.9,976.9,0.0
11.11.2016 16:00:00,5.2,3.6,89.0,250.0,5.4,9.4,0.2,1015.6,977.6,0.0
11.11.2016 17:00:00,4.7,3.8,94.0,280.0,3.6,7.6,0.0,1016.5,978.4,0.0
11.11.2016 18:00:00,4.3,3.7,96.0,40.0,1.8,7.6,0.0,1016.9,978.7,0.0
11.11.2016 19:00:00,4.5,4.0,97.0,360.0,5.4,7.6,0.3,1017.7,979.5,0.0
11.11.2016 20:00:00,4.6,3.9,96.0,250.0,5.4,7.6,0.7,1018.2,980.0,0.0
11.11.2016 21:00:00,4.2,3.9,98.0,280.0,1.8,7.6,0.0,1018.8,980.5,0.0
11.11.2016 22:00:00,3.9,3.4,97.0,330.0,3.6,5.4,0.0,1019.3,981.0,0.0
11.11.2016 23:00:00,4.2,3.4,95.0,250.0,9.4,11.2,0.0,1019.5,981.2,0.0
12.11.2016 00:00:00,4.1,3.2,94.0,270.0,9.4,14.8,0.0,1019.8,981.5,0.0
12.11.2016 01:00:00,4.3,3.3,93.0,270.0,13.0,16.6,0.0,1019.9,981.6,0.0
12.11.2016 02:00:00,3.2,2.1,93.0,260.0,18.4,25.9,1.6,1020.4,981.9,0.0
12.11.2016 03:00:00,3.2,2.1,93.0,270.0,18.4,24.1,0.9,1020.6,982.1,0.0
12.11.2016 04:00:00,3.1,2.0,93.0,260.0,11.2,22.3,0.7,1021.1,982.6,0.0
12.11.2016 05:00:00,2.9,1.7,92.0,280.0,11.2,18.4,0.4,1021.7,983.1,0.0
12.11.2016 06:00:00,2.2,1.0,92.0,320.0,11.2,16.6,1.5,1022.5,983.8,0.0
12.11.2016 07:00:00,1.4,0.6,94.0,310.0,7.6,16.6,1.0,1023.2,984.3,0.0
12.11.2016 08:00:00,1.3,0.6,95.0,280.0,5.4,11.2,0.6,1023.7,984.8,0.0
12.11.2016 09:00:00,1.4,0.7,95.0,230.0,9.4,11.2,0.4,1024.2,985.3,0.0
12.11.2016 10:00:00,1.8,0.8,93.0,250.0,7.6,11.2,0.1,1024.6,985.7,0.0
12.11.2016 11:00:00,1.7,0.5,92.0,280.0,9.4,13.0,0.1,1024.7,985.8,0.0
12.11.2016 12:00:00,1.7,0.6,93.0,300.0,9.4,14.8,0.2,1024.5,985.6,0.0
12.11.2016 13:00:00,1.3,0.4,94.0,290.0,11.2,16.6,0.2,1024.4,985.5,0.0
12.11.2016 14:00:00,1.7,0.4,91.0,270.0,3.6,13.0,0.1,1024.5,985.6,0.0
12.11.2016 15:00:00,1.8,1.0,94.0,220.0,5.4,7.6,0.1,1024.5,985.7,0.0
12.11.2016 16:00:00,1.8,0.9,94.0,250.0,9.4,13.0,0.0,1024.7,985.8,0.0
12.11.2016 17:00:00,1.6,0.3,91.0,260.0,7.6,11.2,0.0,1025.2,986.3,0.0
12.11.2016 18:00:00,1.4,0.2,91.0,300.0,5.4,13.0,0.1,1025.7,986.7,0.0
12.11.2016 19:00:00,1.2,0.4,95.0,300.0,3.6,13.0,0.0,1025.7,986.7,0.0
12.11.2016 20:00:00,1.1,0.5,96.0,210.0,3.6,5.4,0.0,1025.9,986.9,0.0
12.11.2016 21:00:00,1.2,0.5,95.0,160.0,1.8,5.4,0.0,1025.8,986.8,0.0
12.11.2016 22:00:00,1.0,0.5,97.0,110.0,1.8,3.6,0.0,1025.8,986.8,0.0
12.11.2016 23:00:00,1.0,0.1,93.0,270.0,3.6,7.6,0.0,1025.8,986.8,0.0
13.11.2016 00:00:00,0.9,0.3,96.0,110.0,1.8,5.4,0.0,1025.8,986.8,0.0
13.11.2016 01:00:00,0.9,0.1,94.0,230.0,5.4,7.6,0.0,1025.8,986.8,0.0
13.11.2016 02:00:00,1.1,0.1,93.0,260.0,3.6,7.6,0.0,1025.9,986.9,0.0
13.11.2016 03:00:00,1.1,0.3,95.0,250.0,1.8,3.6,0.0,1026.0,987.0,0.0
13.11.2016 04:00:00,0.8,-0.2,93.0,100.0,3.6,7.6,0.0,1026.2,987.1,0.0
13.11.2016 05:00:00,0.4,-1.9,85.0,50.0,3.6,9.4,0.0,1026.6,987.5,0.0
13.11.2016 06:00:00,0.4,-2.8,79.0,30.0,3.6,7.6,0.0,1027.0,987.8,0.0
13.11.2016 07:00:00,-0.1,-2.8,82.0,50.0,5.4,9.4,0.0,1027.8,988.5,0.0
13.11.2016 08:00:00,0.1,-3.7,76.0,60.0,9.4,13.0,0.0,1028.6,989.3,0.0
13.11.2016 09:00:00,0.4,-3.9,73.0,60.0,13.0,20.5,0.0,1029.1,989.9,0.0
13.11.2016 10:00:00,0.7,-4.5,68.0,70.0,14.8,24.1,0.0,1029.6,990.4,0.0
13.11.2016 11:00:00,1.3,-4.5,65.0,100.0,13.0,22.3,0.0,1029.5,990.4,8.0
13.11.2016 12:00:00,2.2,-4.4,62.0,100.0,9.4,18.4,0.0,1029.3,990.3,78.0
13.11.2016 13:00:00,2.3,-3.2,67.0,110.0,9.4,16.6,0.0,1029.3,990.3,27.0
13.11.2016 14:00:00,2.1,-4.5,62.0,40.0,14.8,20.5,0.0,1029.3,990.3,64.0
13.11.2016 15:00:00,1.9,-4.0,65.0,80.0,13.0,20.5,0.0,1029.7,990.6,0.0
13.11.2016 16:00:00,1.7,-3.4,69.0,100.0,13.0,22.3,0.0,1030.1,991.0,0.0
13.11.2016 17:00:00,0.6,-3.9,72.0,90.0,9.4,22.3,0.0,1030.5,991.2,0.0
13.11.2016 18:00:00,0.1,-5.2,68.0,80.0,14.8,25.9,0.0,1031.1,991.7,0.0
13.11.2016 19:00:00,-0.7,-4.7,75.0,90.0,11.2,16.6,0.0,1031.4,991.9,0.0
13.11.2016 20:00:00,-1.9,-5.3,78.0,80.0,11.2,16.6,0.0,1032.0,992.3,0.0
13.11.2016 21:00:00,-1.5,-5.1,77.0,80.0,14.8,20.5,0.0,1032.2,992.6,0.0
13.11.2016 22:00:00,-1.9,-5.4,77.0,80.0,13.0,20.5,0.0,1032.6,992.9,0.0
13.11.2016 23:00:00,-2.4,-5.4,80.0,90.0,7.6,16.6,0.0,1033.1,993.3,0.0
14.11.2016 00:00:00,-2.4,-5.3,80.0,100.0,11.2,14.8,0.0,1033.3,993.5,0.0
14.11.2016 01:00:00,-2.5,-5.3,81.0,110.0,11.2,16.6,0.0,1033.3,993.5,0.0
14.11.2016 02:00:00,-2.8,-5.2,84.0,110.0,9.4,14.8,0.0,1033.5,993.6,0.0
14.11.2016 03:00:00,-3.3,-5.2,87.0,100.0,7.6,13.0,0.0,1033.7,993.7,0.0
14.11.2016 04:00:00,-3.6,-5.3,88.0,100.0,7.6,13.0,0.0,1033.6,993.6,0.0
14.11.2016 05:00:00,-4.3,-5.6,91.0,100.0,7.6,9.4,0.0,1034.2,994.1,0.0
14.11.2016 06:00:00,-4.6,-5.9,91.0,90.0,5.4,11.2,0.0,1034.5,994.3,0.0
14.11.2016 07:00:00,-4.7,-5.7,93.0,110.0,3.6,7.6,0.0,1035.0,994.8,0.0
14.11.2016 08:00:00,-2.9,-4.5,89.0,100.0,7.6,11.2,0.0,1035.3,995.3,32.0
14.11.2016 09:00:00,-1.2,-3.6,83.0,90.0,13.0,18.4,0.0,1035.4,995.7,100.0
14.11.2016 10:00:00,0.3,-3.1,79.0,100.0,16.6,25.9,0.0,1035.2,995.7,100.0
14.11.2016 11:00:00,1.6,-2.5,74.0,90.0,18.4,31.7,0.0,1035.3,996.0,99.0
14.11.2016 12:00:00,2.9,-1.9,71.0,90.0,20.5,29.5,0.0,1034.7,995.6,100.0
14.11.2016 13:00:00,3.1,-3.2,64.0,110.0,18.4,35.3,0.0,1034.5,995.4,92.0
14.11.2016 14:00:00,3.6,-3.1,62.0,70.0,22.3,35.3,0.0,1034.1,995.1,99.0
14.11.2016 15:00:00,2.4,-4.3,61.0,80.0,22.3,33.5,0.0,1034.5,995.3,38.0
14.11.2016 16:00:00,2.1,-3.3,68.0,100.0,13.0,25.9,0.0,1034.3,995.1,81.0
14.11.2016 17:00:00,1.4,-3.3,71.0,100.0,13.0,22.3,0.0,1034.4,995.1,0.0
14.11.2016 18:00:00,0.8,-3.2,75.0,100.0,11.2,18.4,0.0,1034.4,995.0,0.0
14.11.2016 19:00:00,-0.6,-3.3,82.0,70.0,9.4,14.8,0.0,1035.2,995.6,0.0
14.11.2016 20:00:00,-1.1,-3.1,86.0,90.0,7.6,13.0,0.0,1035.2,995.5,0.0
14.11.2016 21:00:00,-1.9,-3.9,86.0,260.0,1.8,7.6,0.0,1035.6,995.8,0.0
14.11.2016 22:00:00,-1.9,-3.6,89.0,,1.8,3.6,0.0,1035.6,995.8,0.0
14.11.2016 23:00:00,-2.5,-4.0,89.0,,1.8,3.6,0.0,1035.3,995.4,0.0
15.11.2016 00:00:00,-2.8,-3.7,94.0,280.0,1.8,5.4,0.0,1035.1,995.2,0.0
15.11.2016 01:00:00,-2.3,-3.4,92.0,160.0,3.6,7.6,0.0,1034.6,994.8,0.0
15.11.2016 02:00:00,-2.6,-3.6,93.0,0.0,1.8,5.4,0.0,1034.5,994.6,0.0
15.11.2016 03:00:00,-3.8,-4.3,96.0,190.0,5.4,7.6,0.0,1034.7,994.6,0.0
15.11.2016 04:00:00,-4.4,-5.2,95.0,250.0,1.8,7.6,0.0,1035.0,994.8,0.0
15.11.2016 05:00:00,-4.7,-5.4,95.0,190.0,1.8,9.4,0.0,1034.7,994.5,0.0
15.11.2016 06:00:00,-5.0,-5.4,97.0,0.0,1.8,3.6,0.0,1035.1,994.8,0.0
15.11.2016 07:00:00,-4.1,-4.8,95.0,250.0,3.6,7.6,0.0,1035.0,994.9,0.0
15.11.2016 08:00:00,-3.9,-4.5,95.0,170.0,3.6,9.4,0.0,1035.2,995.1,0.0
15.11.2016 09:00:00,-2.9,-3.5,95.0,,1.8,5.4,0.0,1034.8,994.9,0.0
15.11.2016 10:00:00,-1.9,-3.1,92.0,,1.8,3.6,0.0,1034.9,995.1,0.0
15.11.2016 11:00:00,-1.2,-2.5,91.0,250.0,3.6,7.6,0.0,1034.5,994.8,0.0
15.11.2016 12:00:00,-0.6,-2.8,85.0,210.0,5.4,7.6,0.0,1033.7,994.1,0.0
15.11.2016 13:00:00,0.1,-2.6,83.0,230.0,5.4,9.4,,1033.2,993.8,0.0
15.11.2016 14:00:00,0.8,-2.3,80.0,230.0,5.4,13.0,0.0,1032.5,993.2,0.0
15.11.2016 15:00:00,1.0,-2.0,81.0,220.0,7.6,11.2,0.0,1031.9,992.6,0.0
15.11.2016 16:00:00,0.5,-2.1,82.0,250.0,7.6,9.4,0.0,1031.5,992.2,0.0
15.11.2016 17:00:00,0.8,-1.7,84.0,210.0,3.6,13.0,0.0,1031.4,992.1,0.0
15.11.2016 18:00:00,0.9,-1.6,84.0,230.0,3.6,7.6,0.0,1031.0,991.8,0.0
15.11.2016 19:00:00,0.8,-1.6,84.0,220.0,7.6,9.4,0.0,1030.9,991.7,0.0
15.11.2016 20:00:00,0.5,-1.3,88.0,270.0,7.6,11.2,0.0,1030.8,991.5,0.0
15.11.2016 21:00:00,0.3,-0.7,93.0,310.0,5.4,7.6,0.3,1030.4,991.1,0.0
15.11.2016 22:00:00,0.3,-0.5,95.0,310.0,9.4,13.0,0.5,1029.7,990.4,0.0
15.11.2016 23:00:00,0.6,0.2,97.0,310.0,9.4,16.6,0.3,1029.1,989.9,0.0
16.11.2016 00:00:00,0.6,0.3,98.0,210.0,7.6,13.0,0.0,1028.7,989.5,0.0
16.11.2016 01:00:00,1.5,1.1,97.0,240.0,5.4,14.8,0.1,1028.1,989.1,0.0
16.11.2016 02:00:00,1.5,1.2,98.0,230.0,11.2,16.6,0.2,1027.8,988.8,0.0
16.11.2016 03:00:00,1.8,1.6,98.0,230.0,7.6,13.0,0.8,1027.4,988.4,0.0
16.11.2016 04:00:00,2.4,2.1,98.0,240.0,7.6,13.0,0.5,1026.7,987.9,0.0
16.11.2016 05:00:00,2.5,2.2,98.0,230.0,7.6,11.2,0.7,1026.2,987.4,0.0
16.11.2016 06:00:00,2.7,2.4,98.0,220.0,9.4,11.2,1.2,1025.7,986.9,0.0
16.11.2016 07:00:00,3.0,2.7,98.0,220.0,9.4,11.2,0.8,1025.3,986.6,0.0
16.11.2016 08:00:00,3.7,3.4,98.0,250.0,5.4,13.0,0.2,1025.2,986.6,0.0
16.11.2016 09:00:00,4.0,3.7,98.0,230.0,3.6,7.6,0.1,1024.7,986.2,0.0
16.11.2016 10:00:00,4.6,4.3,98.0,,1.8,3.6,1.5,1024.4,986.0,0.0
16.11.2016 11:00:00,5.2,4.6,96.0,260.0,5.4,7.6,2.1,1024.0,985.7,0.0
16.11.2016 12:00:00,5.8,5.4,97.0,260.0,3.6,9.4,0.6,1023.1,984.9,0.0
16.11.2016 13:00:00,6.4,5.9,97.0,310.0,5.4,7.6,0.3,1022.2,984.1,0.0
16.11.2016 14:00:00,7.0,6.5,97.0,270.0,5.4,7.6,0.3,1021.6,983.6,0.0
16.11.2016 15:00:00,7.1,6.7,97.0,210.0,3.6,11.2,0.2,1021.0,983.0,0.0
16.11.2016 16:00:00,7.0,6.7,98.0,210.0,1.8,5.4,0.9,1020.7,982.7,0.0
16.11.2016 17:00:00,6.9,6.7,98.0,120.0,1.8,5.4,0.5,1020.4,982.4,0.0
16.11.2016 18:00:00,6.7,6.5,99.0,100.0,3.6,5.4,0.5,1020.3,982.3,0.0
16.11.2016 19:00:00,6.4,6.2,99.0,80.0,3.6,5.4,0.5,1019.9,981.9,0.0
16.11.2016 20:00:00,6.2,5.9,99.0,30.0,1.8,5.4,0.7,1019.7,981.7,0.0
16.11.2016 21:00:00,6.1,5.9,98.0,60.0,3.6,7.6,0.1,1019.2,981.2,0.0
16.11.2016 22:00:00,6.2,5.9,99.0,30.0,5.4,7.6,0.5,1019.1,981.1,0.0
16.11.2016 23:00:00,6.2,6.0,99.0,70.0,1.8,7.6,0.8,1019.1,981.1,0.0
17.11.2016 00:00:00,6.6,6.4,99.0,230.0,7.6,9.4,0.2,1018.6,980.7,0.0
17.11.2016 01:00:00,7.5,7.2,98.0,250.0,3.6,14.8,0.0,1018.0,980.2,0.0
17.11.2016 02:00:00,7.2,7.0,98.0,260.0,5.4,7.6,0.0,1017.7,979.9,0.0
17.11.2016 03:00:00,7.1,6.8,98.0,210.0,3.6,7.6,0.0,1017.3,979.5,0.0
17.11.2016 04:00:00,6.8,6.6,98.0,110.0,1.8,5.4,0.0,1017.3,979.4,0.0
17.11.2016 05:00:00,6.9,6.6,98.0,,1.8,1.8,0.0,1017.0,979.2,0.0
17.11.2016 06:00:00,7.0,6.7,98.0,130.0,3.6,5.4,0.0,1016.7,978.9,0.0
17.11.2016 07:00:00,7.1,6.8,98.0,,1.8,7.6,0.0,1016.7,978.9,0.0
17.11.2016 08:00:00,7.5,7.2,98.0,130.0,5.4,9.4,0.0,1016.5,978.8,0.0
17.11.2016 09:00:00,7.9,7.6,98.0,90.0,3.6,7.6,0.1,1016.2,978.5,0.0
17.11.2016 10:00:00,8.7,8.4,98.0,40.0,1.8,7.6,0.1,1016.4,978.8,0.0
17.11.2016 11:00:00,9.0,8.7,98.0,260.0,3.6,7.6,0.1,1016.4,978.9,0.0
17.11.2016 12:00:00,9.4,8.9,97.0,190.0,3.6,9.4,0.7,1015.9,978.5,0.0
17.11.2016 13:00:00,10.1,9.4,95.0,150.0,3.6,9.4,0.1,1015.3,978.0,0.0
17.11.2016 14:00:00,10.6,9.7,95.0,100.0,5.4,9.4,0.2,1014.6,977.4,0.0
17.11.2016 15:00:00,11.1,9.7,92.0,90.0,3.6,7.6,0.0,1014.6,977.4,15.0
17.11.2016 16:00:00,10.1,9.5,96.0,100.0,5.4,9.4,0.0,1014.8,977.5,0.0
17.11.2016 17:00:00,9.8,9.4,97.0,50.0,5.4,11.2,0.0,1014.8,977.5,0.0
17.11.2016 18:00:00,9.6,9.3,98.0,50.0,9.4,11.2,0.0,1014.5,977.1,0.0
17.11.2016 19:00:00,8.9,8.6,98.0,40.0,3.6,9.4,0.0,1014.6,977.1,0.0
17.11.2016 20:00:00,8.2,8.1,99.0,90.0,3.6,7.6,0.0,1014.3,976.8,0.0
17.11.2016 21:00:00,7.3,7.2,99.0,50.0,7.6,9.4,0.0,1014.5,976.8,0.0
17.11.2016 22:00:00,6.4,6.4,100.0,90.0,5.4,11.2,0.1,1014.1,976.3,0.0
17.11.2016 23:00:00,6.2,6.2,100.0,70.0,7.6,9.4,0.0,1013.9,976.1,0.0
18.11.2016 00:00:00,6.3,6.3,100.0,60.0,9.4,14.8,0.1,1013.6,975.8,0.0
18.11.2016 01:00:00,5.7,5.7,100.0,90.0,7.6,18.4,0.0,1013.2,975.3,0.0
18.11.2016 02:00:00,6.1,6.1,100.0,100.0,7.6,13.0,0.0,1012.5,974.7,0.0
18.11.2016 03:00:00,5.1,5.1,100.0,120.0,5.4,11.2,0.0,1012.4,974.5,0.0
18.11.2016 04:00:00,4.6,4.6,100.0,280.0,1.8,7.6,0.0,1012.4,974.4,0.0
18.11.2016 05:00:00,4.2,4.2,100.0,190.0,9.4,14.8,0.1,1012.6,974.6,0.0
18.11.2016 06:00:00,3.7,3.7,100.0,140.0,9.4,14.8,0.0,1012.8,974.7,0.0
18.11.2016 07:00:00,4.2,4.2,100.0,110.0,14.8,22.3,0.0,1012.6,974.6,0.0
18.11.2016 08:00:00,4.0,4.0,100.0,80.0,18.4,25.9,0.0,1012.5,974.4,0.0
18.11.2016 09:00:00,3.8,3.8,100.0,90.0,24.1,37.1,0.0,1011.6,973.5,0.0
18.11.2016 10:00:00,4.2,4.2,100.0,80.0,22.3,33.5,0.0,1010.9,972.9,0.0
18.11.2016 11:00:00,4.6,4.3,98.0,90.0,16.6,27.7,0.0,1010.4,972.5,0.0
18.11.2016 12:00:00,5.1,4.6,97.0,80.0,14.8,24.1,0.0,1009.6,971.8,0.0
18.11.2016 13:00:00,5.7,4.7,93.0,110.0,9.4,18.4,0.0,1009.2,971.5,1.0
18.11.2016 14:00:00,6.6,4.9,89.0,110.0,9.4,18.4,,1008.8,971.2,55.0
18.11.2016 15:00:00,7.2,5.3,88.0,120.0,5.4,9.4,,1008.5,971.0,16.0
18.11.2016 16:00:00,5.7,4.7,94.0,70.0,3.6,13.0,,1008.9,971.2,0.0
18.11.2016 17:00:00,5.3,4.7,96.0,140.0,9.4,13.0,0.0,1009.4,971.6,0.0
18.11.2016 18:00:00,5.4,5.2,98.0,190.0,5.4,11.2,0.0,1010.7,972.9,0.0
18.11.2016 19:00:00,5.2,5.0,99.0,210.0,9.4,13.0,0.0,1011.6,973.7,0.0
18.11.2016 20:00:00,4.8,4.5,98.0,170.0,5.4,11.2,0.0,1012.3,974.3,0.0
18.11.2016 21:00:00,4.6,4.6,100.0,190.0,1.8,9.4,0.0,1013.0,975.0,0.0
18.11.2016 22:00:00,4.7,4.7,100.0,280.0,7.6,22.3,0.0,1014.3,976.3,0.0
18.11.2016 23:00:00,5.0,5.0,100.0,210.0,11.2,13.0,0.0,1014.9,976.9,0.0
19.11.2016 00:00:00,4.9,4.9,100.0,200.0,9.4,16.6,0.0,1015.2,977.2,0.0
19.11.2016 01:00:00,4.9,4.8,99.0,80.0,7.6,14.8,0.0,1015.4,977.3,0.0
19.11.2016 02:00:00,5.1,4.7,98.0,70.0,7.6,13.0,0.0,1015.3,977.3,0.0
19.11.2016 03:00:00,5.3,5.1,98.0,70.0,9.4,13.0,0.0,1015.0,977.0,0.0
19.11.2016 04:00:00,5.0,4.7,98.0,90.0,11.2,16.6,0.0,1014.6,976.6,0.0
19.11.2016 05:00:00,5.0,4.5,97.0,80.0,9.4,13.0,0.0,1014.0,976.0,0.0
19.11.2016 06:00:00,4.9,4.5,98.0,130.0,1.8,13.0,0.0,1013.2,975.2,0.0
19.11.2016 07:00:00,4.2,3.9,98.0,280.0,5.4,5.4,0.0,1012.5,974.5,0.0
